Paper_ID,Title,Abstract,Problem_Statement,Solution,Methodology,Dataset,Existing_Systems,Authors,Year,Journal,Conference,DOI,Keywords,Citation_Count,Research_Area,Verification_Stage,Evidence_Sources,Organization_Scope,Product_Identity,Evidence_Reconciliation,Explainability,Human_In_The_Loop,Return_Dispute,Limitations,Research_Gap,TriNetra_Relevance,TriNetra_Module,Source,URL,Relevance_Score,Classification
TRINETRA_0339,Online dispute resolution: an artificial intelligence perspective,"Litigation in court is still the main dispute resolution mode. However, given the amount and characteristics of the new disputes, mostly arising out of electronic contracting, courts are becoming slower and outdated. Online Dispute Resolution (ODR) recently emerged as a set of tools and techniques, supported by technology, aimed at facilitating conflict resolution. In this paper we present a critical evaluation on the use of Artificial Intelligence (AI) based techniques in ODR. In order to fulfill this goal, we analyze a set of commercial providers (in this case twenty four) and some research projects (in this circumstance six). Supported by the results so far achieved, a new approach to deal with the problem of ODR is proposed, in which we take on some of the problems identified in the current state of the art in linking ODR and AI.","Litigation in court is still the main dispute resolution mode. However, given the amount and characteristics of the new disputes, mostly arising out of electronic contracting, courts are becoming slower and outdated. Online Dispute Resolution (ODR) recently emerged as a set of tools and techniques, supported by technology, aimed at facilitating conflict resolution.",Proposes Online dispute resolution: an artificial intelligence perspe mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Davide Carneiro; Paulo Nováis; Francisco Andrade; John Zeleznikow; José Neves,2012,Artificial Intelligence Review,Artificial Intelligence Review,10.1007/s10462-011-9305-z,Online dispute resolution; Dispute resolution; Perspective (graphical); Computer science; Set (abstract data type); Conflict resolution; Resolution (logic); Order (exchange); State (computer science); Alternative dispute resolution,96,Strategy and Management,Dispute Resolution,Multi-Source,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Evidence Consistency,OpenAlex,https://doi.org/10.1007/s10462-011-9305-z,11.2,Relevant
TRINETRA_0414,ONLINE DISPUTE RESOLUTION AND JUSTICE SYSTEM INTEGRATION: BRITISH COLUMBIA’S CIVIL RESOLUTION TRIBUNAL,"This article undertakes a brief comparison of private and public online dispute resolution [ODR] systems before providing an overview of the Civil Resolution Tribunal [CRT], Canada’s first online tribunal, and its ODR processes. The article discusses why the CRT has come to be, how it has been implemented, as well as its implications for civil justice reform more broadly. A main proposition is that the transformational potential of ODR will only be realized when ODR is fully integrated with public justice processes. This proposition is not without its difficulties, as the CRT’s experience illustrates. To this end, the article also provides an introduction to some of the opportunities and challenges offered by an integrated ODR system like the CRT as well as some of the steps the CRT has taken to meet these demands as transparently and collaboratively as possible.","This article undertakes a brief comparison of private and public online dispute resolution [ODR] systems before providing an overview of the Civil Resolution Tribunal [CRT], Canada’s first online tribunal, and its ODR processes.",Proposes ONLINE DISPUTE RESOLUTION AND JUSTICE SYSTEM INTEGRATION: BR mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Shannon Salter,2017,Windsor Yearbook of Access to Justice,Windsor Yearbook of Access to Justice,10.22329/wyaj.v34i1.5008,Tribunal; Online dispute resolution; Economic Justice; Dispute resolution; Proposition; Transformational leadership; Political science; Resolution (logic); Law; Alternative dispute resolution,41,Strategy and Management,Return,Multi-Source,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.22329/wyaj.v34i1.5008,11.2,Relevant
TRINETRA_0413,Online Dispute Resolution: Consumer Redress in a Global Market Place,"Online dispute resolution (“ODR”) can be conceived as a means to achieve some of the most powerful legal ideals of the Western legal tradition. Among these are: (1) Legal Certainty : In making individual plans, decisions, and choices everyone is entitled to know what the law is in advance. Therefore, laws shall be public, written in everyday language, and shall not be changed too often. The application of laws shall be a simple operation (legal syllogism) so that citizens do not need attorneys, and judges are just la bouche de la loi (Montesquieu).",Online dispute resolution (“ODR”) can be conceived as a means to achieve some of the most powerful legal ideals of the Western legal tradition.,Proposes Online Dispute Resolution: Consumer Redress in a Global Mark mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Gralf-Peter Calliess,2006,German Law Journal,German Law Journal,10.1017/s2071832200004995,Redress; Law; Certainty; Simple (philosophy); Online dispute resolution; Dispute resolution; Political science; Legal certainty; Resolution (logic); Law and economics,43,Strategy and Management,Dispute Resolution,Multi-Source,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1017/s2071832200004995,11.2,Relevant
TRINETRA_0464,Improving Dispute Resolution in Two-Sided Platforms: The Case of Review Blackmail,"We study the relative merits of different dispute resolution mechanisms in two-sided platforms in the context of disputes involving malicious reviews and blackmail. We develop a game-theoretic model of the strategic interactions between a seller and a (potentially malicious) consumer. In our model, the seller takes into account the impact of consumer reviews on his future earnings; recognizing this, a malicious consumer may attempt to blackmail the seller by purchasing the product, posting a negative review, and demanding ransom to remove it. Without a dispute resolution mechanism in place, the presence of malicious consumers in the market can lead to a significant decrease in seller profit, especially in settings characterized by high uncertainty about product quality. The introduction of a standard centralized dispute resolution mechanism (whereby the seller can report allegedly malicious reviews to the host platform, which then judges whether to remove the review) can restore efficiency to some extent but requires the platform’s judgments to be both very quick and highly accurate. We demonstrate that a more decentralized mechanism (whereby the firm is allowed to remove reviews without consulting the platform, subject to ex post penalties for wrongdoing) can be much more effective, while simultaneously alleviating—almost entirely—the need for the platform’s judgments to be quick. Our results suggest that decentralization, when implemented correctly, may represent a more efficient approach to dispute resolution. This paper was accepted by Victor Martínez-de-Albéniz, operations management. Funding: S. A. Yang and A. H. Zhang acknowledge the support of the Hong Kong General Research Fund [Grant “Decentralizing Platform Governance: Innovations from China; Project 17614921]. Supplemental Material: The online appendices are available at https://doi.org/10.1287/mnsc.2022.4655 .","We study the relative merits of different dispute resolution mechanisms in two-sided platforms in the context of disputes involving malicious reviews and blackmail. Without a dispute resolution mechanism in place, the presence of malicious consumers in the market can lead to a significant decrease in seller profit, especially in settings characterized by high uncertainty about product quality. The introduction of a standard centralized dispute resolution mechanism (whereby the seller can report allegedly malicious reviews to the host platform, which then judges whether to remove the review) can restore efficiency to some extent but requires the platform’s judgments to be both very quick and highly accurate. Our results suggest that decentralization, when implemented correctly, may represent a more efficient approach to dispute resolution.",Proposes Improving Dispute Resolution in Two-Sided Platforms: The Cas mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Yiangos Papanastasiou; S. Alex Yang; Angela Huyue Zhang,2023,Management Science,Management Science,10.1287/mnsc.2022.4655,Dispute resolution; Business; Context (archaeology); Product (mathematics); Law and economics; Purchasing; Quality (philosophy); Online dispute resolution; Profit (economics); Computer science,20,Strategy and Management,Dispute Resolution,Seller; Marketplace,Multiple Organizations,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and multiple organizations verification.,Human Review,OpenAlex,https://doi.org/10.1287/mnsc.2022.4655,11.2,Relevant
TRINETRA_0343,Alternative Dispute Resolution Processes within the Framework of the World‐Wide Access‐to‐Justice Movement,"I shall start with a few words about the topic of this workshop. Its official title is 'Dispute Resolution: Civil Justice and its Alternatives'. Alternative dispute resolution (ADR) is usually given a strictly technical meaning, which refers to those devices which are intended to solve disputes, mainly out of court, or by non-judicial devices. This, however, is not the only meaning the conveners of this conference had in mind. Quite properly, they made it clear that what they had in mind was to deal more generally with those deviceswhetherjudicial or notthat have emerged as alternatives to the ordinary or traditional types of procedures. Thus, class actions, for instance, would be part of the topic they envisaged dealing with, as well as access to justice generally, including access to information in the hands of potential litigants (thus, discovery devices as developed, in particular, in the USA). I will follow, in part at least, this broader approach, and will try to analyse the topic, within the framework of the world-wide access to justice movement, indeed, as an important feature of such a movement.","Its official title is 'Dispute Resolution: Civil Justice and its Alternatives'. Alternative dispute resolution (ADR) is usually given a strictly technical meaning, which refers to those devices which are intended to solve disputes, mainly out of court, or by non-judicial devices. This, however, is not the only meaning the conveners of this conference had in mind.",Proposes Alternative Dispute Resolution Processes within the Framewor mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Mauro Cappelletti,1993,Modern Law Review,Modern Law Review,10.1111/j.1468-2230.1993.tb02673.x,Alternative dispute resolution; Economic Justice; Dispute resolution; Political science; Movement (music); Online dispute resolution; Law and economics; Law; Sociology; Aesthetics,136,Strategy and Management,Return,Multi-Source,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1111/j.1468-2230.1993.tb02673.x,11.2,Relevant
TRINETRA_0175,Optimal Retail Return Policies with Wardrobing,"Many retailers offer refunds to consumers who, after a trial period, return a product that they find does not fit their needs. Some consumers are willing to use this return option opportunistically for short‐term consumption rather than its intended purpose of resolving fit uncertainty. Such behavior has been termed “wardrobing.” Restocking fees (partial refunds) can be used to combat wardrobing. However, there is a trade‐off involved, since partial refunds will be viewed negatively by consumers who return an item due to a true lack of fit. In this study, we consider how the extent of wardrobing (how many consumers consider such behavior) and the benefit of wardrobing (how much value can be extracted during the trial) impact firm pricing decisions and profits in this retail context. Our results imply that an increase in the extent of wardrobing is most detrimental to profits when the current extent of wardrobing is low. On the contrary, if the extent of wardrobing is already very high, and the benefit of wardrobing to consumers is also high, the retailer can set prices and refunds such that additional wardrobing actually increases firm profits. In a model extension, we show how a retailer can effectively screen wardrobers from ordinary consumers by offering a menu of price/refund pairs, and that such an approach can lead to increased profits if the extent of wardrobing is sufficiently high. Overall, our findings provide new insights into how retailers can set prices and refund policies to effectively manage opportunistic behavior by consumers.","However, there is a trade‐off involved, since partial refunds will be viewed negatively by consumers who return an item due to a true lack of fit.",Proposes Optimal Retail Return Policies with Wardrobing mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Guangzhi Shang; Bikram Ghosh; Michael R. Galbreth,2017,Production and Operations Management,Production and Operations Management,10.1111/poms.12690,Context (archaeology); Business; Product (mathematics); Consumption (sociology); Set (abstract data type); Value (mathematics); Marketing; Microeconomics; Economics; Computer science,116,Management Information Systems,Return,Return Center,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1111/poms.12690,11.2,Relevant
TRINETRA_0095,The billion-pound question in fashion E-commerce: Investigating the anatomy of returns,"This study explores a critically under-researched aspect of Supply Chain Management (SCM), e-commerce returns in the fashion sector. By combining a comprehensive literature review with empirical data from the UK’s second-largest pure-play fashion retailer, the research offers new insights into the scale and drivers of fashion e-commerce returns. Using a mixed-methods approach, the study uncovers detailed patterns in returned items and the reasons behind consumer return behaviours, revealing the operational complexities these returns impose on reverse logistics processes. In 2022 alone, fashion returns cost the UK industry an estimated £7 billion, while contributing to 750,000 tonnes of CO 2 emissions from discarded apparel. A novel framework is proposed to address the challenges associated with high-volume returns, providing practical strategies for improving returns management efficiency. The findings contribute significantly to the SCM field by offering empirical evidence on the specifics of fashion returns, an area previously lacking robust data. This paper not only fills this gap but also provides actionable insights for both academic research and industry practice. By focusing on the management of returns within fashion e-commerce, the study contributes to the development of more sustainable and efficient supply chain strategies, advancing current knowledge within SCM research.","This study explores a critically under-researched aspect of Supply Chain Management (SCM), e-commerce returns in the fashion sector.",Proposes The billion-pound question in fashion E-commerce: Investigat mechanism for product/evidence verification.,Rule-based System / Architecture,E-Commerce Fulfillment & Return Records,"Standard warehouse packing scanners, single-source fraud detection tools.",Joshua Marriott; Tolga Bektaş; Eric Ka Ho Leung; Andrew Lyons,2024,Transportation Research Part E Logistics and Transportation Review,Transportation Research Part E Logistics and Transportation Review,10.1016/j.tre.2024.103904,Pound (networking); Economics; Commerce; Business; Anatomy; Computer science; Medicine; World Wide Web,17,Marketing,Return,Logistics; Return Center,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Explainability,OpenAlex,https://doi.org/10.1016/j.tre.2024.103904,11.2,Relevant
TRINETRA_0497,"“Buy, wear, return, repeat”: Investigating Chinese consumers' attitude and intentions to engage in wardrobing","Abstract Social factors are the major antecedents to attitude and intention to engage in wardrobing among Chinese luxury‐fashion consumers within an e‐commerce context. Fraudulent product returns (wardrobing) are most common within the e‐commerce retail luxury‐fashion sector. Western retail luxury‐fashion consumers attribute their attitude and wardrobing intentions to various personality and social factors, while the motivations of Chinese consumers to engage in wardrobing is mainly linked to key social factors like experience and knowledge of return policy. From a practical and managerial perspective, the fundamental role of cultural differences emerging from our findings compared to previous studies offers retail executives a greater understanding of product return strategy.",,"Proposes “Buy, wear, return, repeat”: Investigating Chinese consumers mechanism for product/evidence verification.",Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Ian Phau; Olamide Akintimehin; Bin Shen; Isaac Cheah,2022,Strategic Change,Strategic Change,10.1002/jsc.2503,Marketing; Business; Perspective (graphical); Product (mathematics); Context (archaeology); Personality; Advertising; Emerging markets; Psychology; Social psychology,14,Marketing,Return,Return Center,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1002/jsc.2503,11.2,Relevant
TRINETRA_0201,SELECTION OF RATIONAL DISPUTE RESOLUTION METHOD BY APPLYING NEW STEP‐WISE WEIGHT ASSESSMENT RATIO ANALYSIS (SWARA),"The paper considers major principles of application of the multi‐attribute systems to solve legislative tasks. In order to assess dispute resolution methods from economic, social and other points of view, it is necessary to apply methods for assessing solutions according to multiple attributes. All known multi‐attribute methods cannot value the atribute weights as one weight of attribute is higher or lower significant than the other attribute. The new step‐wise weight assessment ratio analysis method (SWARA) allows including experts, lawyers or dispute parties opinion about significance ratio of the attributes in the process of rational decision determination. SWARA method could be applied in practical implementation of specialised decision support systems and alternative dispute resolution in virtual environment. Starting with principles and established approaches, a problem‐structuring methodology was developed which would condition the problem to allow a more thoughtful application of existing decision‐making analytic methodologies. Santrauka Darbe nagrinejami daugiakriterines analizes taikymo galimybes ir principai teisiniams uždaviniams spresti. Siekiant ekonominiu, socialiniu ar kitu aspektu ivertinti ginču sprendimo būdu alternatyvas, būtina taikyti metodus, ivertinančius šias alternatyvas apibūdinančius kriterijus. Tačiau visi žinomi daugiakriteriniai metodai nevertina, kiek rodikliai, apibūdinantys alternatyvas, yra vienas už kita svar‐besni ar ne tokie reikšmingi. Pasiūlytas naujas kriteriju svoriu nustatymo metodas, pagristas nuose‐kliu laipsnišku poriniu kriteriju santykines svarbos lyginimu (angl. Step‐Wise Weight Assessment Ratio Analysis ‐ SWARA), leidžia priimant sprendimus ivertinti ekspertu, advokatu ar ginčo šaliu nuomo‐ne apie rodikliu reikšmingumu skirtumus. SWARA metodas gali būti taikomas kuriant specializuotas sprendimu paramos sistemas, skirtas racionaliam ginču sprendimo būdui parinkti ar ginčams spresti alternatyviais būdais virtualioje aplinkoje. Darbe trumpai apžvelgti ginču sprendimo būdai, sukurtas ju vertinimo ir lyginimo metodas, kuris sekmingai galetu būti taikomas ir kitiems uždaviniams spresti.","In order to assess dispute resolution methods from economic, social and other points of view, it is necessary to apply methods for assessing solutions according to multiple attributes. SWARA method could be applied in practical implementation of specialised decision support systems and alternative dispute resolution in virtual environment.",Proposes SELECTION OF RATIONAL DISPUTE RESOLUTION METHOD BY APPLYING  mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Violeta Keršulienė; Edmundas Kazimieras Zavadskas; Zenonas Turskis,2010,Journal of Business Economics and Management,Journal of Business Economics and Management,10.3846/jbem.2010.12,Structuring; Computer science; Operations research; Mathematics; Law; Political science,1514,Management Science and Operations Research,Dispute Resolution,Multi-Source,Unknown,Multi-Feature,None,None,Yes,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.3846/jbem.2010.12,11.2,Relevant
TRINETRA_0473,Blockchain-Based Dispute Resolution: Insights and Challenges,"A smart contract can be defined as a computer program, stored on a blockchain, which allows a transaction or an agreement—defined ex-ante—to be self-executed when some conditions are met, and without the need for a central authority to enforce it. Even if this new technology is very promising, it may face a challenge: the codified nature of smart contracts creates new types of disputes that require new mechanisms of dispute resolution, which are precisely based on the blockchain. The aim of this article is to analyze one of these emerging mechanisms, namely Kleros, which is a blockchain-based dispute resolution platform implying crowdsourced jurors whose incentives to make fair decisions are based on game theory. The Kleros case provides also a basis for a broader discussion on the future of the decentralized justice market.","Even if this new technology is very promising, it may face a challenge: the codified nature of smart contracts creates new types of disputes that require new mechanisms of dispute resolution, which are precisely based on the blockchain. The aim of this article is to analyze one of these emerging mechanisms, namely Kleros, which is a blockchain-based dispute resolution platform implying crowdsourced jurors whose incentives to make fair decisions are based on game theory.",Proposes Blockchain-Based Dispute Resolution: Insights and Challenges mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Yannick Gabuthy,2023,Games,Games,10.3390/g14030034,Blockchain; Smart contract; Database transaction; Incentive; Ex-ante; Dispute resolution; Computer security; Resolution (logic); Online dispute resolution; Computer science,17,Economics and Econometrics,Dispute Resolution,Marketplace,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.3390/g14030034,11.2,Relevant
TRINETRA_0471,Integrating BIM in Construction Dispute Resolution: Development of a Contractual Framework,"Building information modeling (BIM), through its data-rich digital representation of building elements, has revolutionized the architecture, engineering, and construction (AEC) industry. Facilitating the process of its implementation, several legal aspects of BIM have been discussed and standardized in the published contract systems, but legal provisions for dispute resolution through BIM are yet to be established. With more enhanced use of BIM, there is a need for a dedicated protocol for utilizing BIM in construction dispute resolution. This study aims to identify, analyze, and classify the potential legal aspects for integrating BIM into the construction dispute resolution process and thereby determine the corresponding provisions required in BIM-enabled contracts. Potential legal aspects were extracted through an analysis of published literature, including research papers, FIDIC contracts, and standard BIM contract documents. A questionnaire survey involving 140 respondents was conducted from which the 24 identified legal aspects were validated to be incorporated in BIM contracts as contract provisions. The proposed BIM-DRes framework maps the legal aspects and finalized contractual provisions with the phases of a construction project and highlights the main stakeholders associated with or affected by these aspects. The developed framework was further validated by three experts from the construction industry. This research explores this overlooked area and expands the body of knowledge on BIM-based dispute resolution, setting the ground for the extension of BIM-enabled contracts.","Facilitating the process of its implementation, several legal aspects of BIM have been discussed and standardized in the published contract systems, but legal provisions for dispute resolution through BIM are yet to be established. With more enhanced use of BIM, there is a need for a dedicated protocol for utilizing BIM in construction dispute resolution. This study aims to identify, analyze, and classify the potential legal aspects for integrating BIM into the construction dispute resolution process and thereby determine the corresponding provisions required in BIM-enabled contracts. This research explores this overlooked area and expands the body of knowledge on BIM-based dispute resolution, setting the ground for the extension of BIM-enabled contracts.",Proposes Integrating BIM in Construction Dispute Resolution: Developm mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Rabiah Muhammad; Abdur Rehman Nasir,2022,Buildings,Buildings,10.3390/buildings12111828,Building information modeling; Dispute resolution; Process (computing); Construction industry; Construction engineering; Engineering; Engineering management; Process management; Business; Knowledge management,26,Building and Construction,Return,Multi-Source,Unknown,None/Unknown,None,None,Yes,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.3390/buildings12111828,11.2,Relevant
TRINETRA_0467,"Courts, Clans and Companies: Mobile Money and Dispute Resolution in Somaliland","One of the world’s most ambitious experiments in mobile money is underway in the Somali territories. In the absence of a strong central government and internationally recognized banking institutions, remittance companies and the telecoms industry have been innovating to provide services unique to the Somali context, which is making the economy increasingly ‘cashless’. Mobile money has posed new regulatory and legal challenges, particularly when disputes involving consumers are involved. This article focuses on a case study from Somaliland (the northern, self-declared independent region of Somalia) and examines Zaad, the dominant mobile money platform. Given the weak state institutions, there are a variety of actors, including private companies, government police and courts, sharia courts and traditional elders that play an active role in resolving conflicts that result from mobile money transactions, forging a hybrid judicial approach. We examine how these different actors intervene and create an enabling environment to allow innovation and foster trust in a region of the world that is frequently characterized as violent and lawless.","This article focuses on a case study from Somaliland (the northern, self-declared independent region of Somalia) and examines Zaad, the dominant mobile money platform.","Proposes Courts, Clans and Companies: Mobile Money and Dispute Resolu mechanism for product/evidence verification.",Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Nicole Stremlau; Ridwan Osman,2015,Stability International Journal of Security and Development,Stability International Journal of Security and Development,10.5334/sta.gh,Somali; Context (archaeology); Government (linguistics); Business; Negotiation; Clan; Dispute resolution; Remittance; Alternative dispute resolution; Variety (cybernetics),30,Sociology and Political Science,Dispute Resolution,Marketplace,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Evidence Consistency,OpenAlex,https://doi.org/10.5334/sta.gh,11.2,Relevant
TRINETRA_0099,Forecasting e-commerce consumer returns: a systematic literature review,"Abstract The substantial growth of e-commerce during the last years has led to a surge in consumer returns. Recently, research interest in consumer returns has grown steadily. The availability of vast customer data and advancements in machine learning opened up new avenues for returns forecasting. However, existing reviews predominantly took a broader perspective, focussing on reverse logistics and closed-loop supply chain management aspects. This paper addresses this gap by reviewing the state of research on returns forecasting in the realms of e-commerce. Methodologically, a systematic literature review was conducted, analyzing 25 relevant publications regarding methodology, required or employed data, significant predictors, and forecasting techniques, classifying them into several publication streams according to the papers’ main scope. Besides extending a taxonomy for machine learning in e-commerce, this review outlines avenues for future research. This comprehensive literature review contributes to several disciplines, from information systems to operations management and marketing research, and is the first to explore returns forecasting issues specifically from the e-commerce perspective.","However, existing reviews predominantly took a broader perspective, focussing on reverse logistics and closed-loop supply chain management aspects. This paper addresses this gap by reviewing the state of research on returns forecasting in the realms of e-commerce.",Proposes Forecasting e-commerce consumer returns: a systematic litera mechanism for product/evidence verification.,Empirical Data Analysis / ML,E-Commerce Fulfillment & Return Records,"Standard warehouse packing scanners, single-source fraud detection tools.",David J. Karl,2024,Management Review Quarterly,Management Review Quarterly,10.1007/s11301-024-00436-x,Economics; Business,17,Marketing,Return,Logistics; Return Center; Customer,Unknown,None/Unknown,None,Rule-Based,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for return and unknown verification.,Human Review,OpenAlex,https://doi.org/10.1007/s11301-024-00436-x,11.2,Relevant
TRINETRA_0462,Let's Work It Out (or We'll See You in Court): Litigation and Private Dispute Resolution in Vertical Exchange Relationships,"We examine how partners in vertical exchange relationships actually resolve disputes that are sufficiently serious to get lawyers involved. Reaching beyond the usual domain of organizational and management research, we leverage findings from law and economics to offer a novel organizational perspective on litigation and private dispute resolution, and we develop hypotheses about the likelihood of litigation in different exchange settings. Our empirical analysis generates three sets of new findings: First, counter to the received wisdom, we see that the involvement of lawyers does not necessarily signal the bitter end of an exchange relationship, because firms frequently manage to avoid litigation and resolve their disputes privately, and they do so in a manner that accords with our theoretical predictions. Second, we see that familiarity with exchange partners does not automatically lead to increased willingness to work things out; rather, our empirical results suggest that the impact of exchange duration on parties' willingness to resolve disputes privately is contingent on the development of norms of cooperation: in the event that such norms do not develop, the probability of a litigated outcome actually increases over time. Finally, we see that firms' willingness to work things out privately is also influenced positively by the shadow of the future. These findings are suggestive of a “discriminating alignment” between exchange characteristics and the choice of dispute resolution procedure, and they thus inject important new evidence into ongoing discussions about the legal underpinnings of different governance forms.","Reaching beyond the usual domain of organizational and management research, we leverage findings from law and economics to offer a novel organizational perspective on litigation and private dispute resolution, and we develop hypotheses about the likelihood of litigation in different exchange settings. These findings are suggestive of a “discriminating alignment” between exchange characteristics and the choice of dispute resolution procedure, and they thus inject important new evidence into ongoing discussions about the legal underpinnings of different governance forms.",Proposes Let's Work It Out (or We'll See You in Court): Litigation an mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Fabrice Lumineau; Joanne E. Oxley,2011,Organization Science,Organization Science,10.1287/orsc.1110.0658,Dispute resolution; Leverage (statistics); Corporate governance; Perspective (graphical); Shadow (psychology); Law and economics; Business; Litigation risk analysis; Dispute mechanism; Economics,90,Economics and Econometrics,Dispute Resolution,Multi-Source,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Marketplace Dashboard,OpenAlex,https://doi.org/10.1287/orsc.1110.0658,11.2,Relevant
TRINETRA_0466,An Introduction to Alternative Dispute Resolution,"The author begins with a brief overview of the history and critical importance of alternative dispute resolution, or ADR. What follows is an in-depth and practical survey of various methods of ADR. For each, the author introduces the method, its history and terminology and then lists its benefits and drawbacks. This introduction serves as a comprehensive practical reference tool for practitioners, as well as laying the groundwork for many of the articles which follow.","The author begins with a brief overview of the history and critical importance of alternative dispute resolution, or ADR.",Proposes An Introduction to Alternative Dispute Resolution mechanism for product/evidence verification.,Rule-based System / Architecture,Supply Chain Event Log,"Standard warehouse packing scanners, single-source fraud detection tools.",Joanne Goss,1995,Alberta Law Review,Alberta Law Review,10.29173/alr1098,Terminology; Alternative dispute resolution; Dispute resolution; Resolution (logic); Computer science; Engineering ethics; Management science; Political science; Law; Engineering,21,Strategy and Management,Dispute Resolution,Multi-Source,Unknown,None/Unknown,None,None,Conditional,Yes,Assumes single-organization data access; limited cross-organizational data sharing.,Does not reconcile conflicting records generated independently across separate stakeholder systems.,Provides foundational methodology for dispute resolution and unknown verification.,Case Timeline,OpenAlex,https://doi.org/10.29173/alr1098,11.2,Relevant
